AUTRE	autre	ADJ	O	O	O
PLANÈTE	planète	NOUN	O	O	O

Hier	hier	ADV	O	O	O
soir	soir	NOUN	O	O	O
,	,	PUNCT	O	O	O
lorsque	lorsque	SCONJ	O	O	O
j'	je	PRON	O	O	O
entrai	entrer	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
très	très	ADV	O	O	O
illustre	illustre	ADJ	O	O	O
ami	ami	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
merveilleux	merveilleux	ADJ	O	O	O
astronome	astronome	NOUN	O	O	O
Gallas	gallas	PROPN	O	O	O
Merrickh	merrickh	PROPN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
fus	être	AUX	O	O	O
frappé	frapper	VERB	O	O	O
,	,	PUNCT	O	O	O
dès	dès	ADP	O	O	O
le	le	DET	O	O	O
seuil	seuil	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
tristesse	tristesse	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
visage	visage	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
accablement	accablement	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
attitude	attitude	NOUN	O	O	O
.	.	PUNCT	O	O	O

J'	je	PRON	O	O	O
eus	avoir	VERB	O	O	O
immédiatement	immédiatement	ADV	O	O	O
la	le	DET	O	O	O
certitude	certitude	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
un	un	DET	O	O	O
malheur	malheur	NOUN	O	O	O
irréparable	irréparable	ADJ	O	O	O
lui	luire	PRON	O	O	O
était	être	AUX	O	O	O
arrivé	arriver	VERB	O	O	O
.	.	PUNCT	O	O	O

Or	or	CCONJ	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
aime	aimer	VERB	O	O	O
Merrickh	merrickh	PROPN	O	O	O
autant	autant	ADV	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
l'	le	PRON	O	O	O
admire	admirer	VERB	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
de	de	ADP	O	O	O
soixante	soixante	NUM	O	O	O
-	-	NUM	O	O	O
dix	dix	NUM	O	O	O
ans	an	NOUN	O	O	O
est	être	AUX	O	O	O
l'	le	DET	O	O	O
homme	homme	NOUN	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
complet	complet	ADJ	O	O	O
que	que	PRON	O	O	O
j'	je	PRON	O	O	O
aie	avoir	AUX	O	O	O
jamais	jamais	ADV	O	O	O
approché	approcher	VERB	O	O	O
;	;	PUNCT	O	O	O

malgré	malgré	ADP	O	O	O
sa	son	DET	O	O	O
science	science	NOUN	O	O	O
,	,	PUNCT	O	O	O
ses	son	DET	O	O	O
incursions	incursion	NOUN	O	O	O
journalières	journalier	ADJ	O	O	O
en	en	ADP	O	O	O
plein	plein	ADJ	O	O	O
ciel	ciel	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
s'	se	PRON	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
désintéressé	désintéresser	VERB	O	O	O
des	de	ADP	O	O	O
souffrances	souffrance	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
;	;	PUNCT	O	O	O

tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
humain	humain	ADJ	O	O	O
l'	le	PRON	O	O	O
émeut	émouvoir	VERB	O	O	O
profondément	profondément	ADV	O	O	O
;	;	PUNCT	O	O	O

à	à	ADP	O	O	O
l'	le	DET	O	O	O
encontre	encontre	NOUN	O	O	O
de	de	ADP	O	O	O
bien	bien	ADV	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
développement	développement	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
magnifique	magnifique	ADJ	O	O	O
cerveau	cerveau	NOUN	O	O	O
n'	ne	ADV	O	O	O
a	avoir	AUX	O	O	O
diminué	diminuer	VERB	O	O	O
en	en	ADP	O	O	O
rien	rien	PRON	O	O	O
l'	le	DET	O	O	O
extension	extension	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
coeur	coeur	NOUN	O	O	O
généreux	généreux	ADJ	O	O	O
;	;	PUNCT	O	O	O

la	le	DET	O	O	O
petitesse	petitesse	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
être	être	AUX	O	O	O
devant	devant	ADP	O	O	O
la	le	DET	O	O	O
multiplicité	multiplicité	NOUN	O	O	O
des	de	ADP	O	O	O
astres	astre	NOUN	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
a	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
fait	faire	AUX	O	O	O
conclure	conclure	VERB	O	O	O
au	au	ADP	O	O	O
mépris	mépris	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
espèce	espèce	NOUN	O	O	O
:	:	PUNCT	O	O	O
loin	loin	ADV	O	O	O
de	de	ADP	O	O	O
là	là	ADV	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
plus	plus	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
sais	savoir	VERB	O	O	O
que	que	SCONJ	O	O	O
chacune	chacun	PRON	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
paroles	parole	NOUN	O	O	O
est	être	AUX	O	O	O
grave	grave	ADJ	O	O	O
,	,	PUNCT	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
annonce	annoncer	VERB	O	O	O
un	un	DET	O	O	O
fait	fait	NOUN	O	O	O
qu'	que	ADV	O	O	O
