C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
aujourd'hui	aujourd'hui	ADV	O	O	O
,	,	PUNCT	O	O	O
23	23	NUM	O	O	O
avril	avril	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
américain	américain	ADJ	O	O	O
David	david	PROPN	O	O	O
Todd	todd	PROPN	O	O	O
doit	devoir	VERB	O	O	O
se	se	PRON	O	O	O
mettre	mettre	VERB	O	O	O
en	en	ADP	O	O	O
communication	communication	NOUN	O	O	O
avec	avec	ADP	O	O	O
la	le	DET	O	O	O
planète	planète	NOUN	O	O	O
Mars	mars	PROPN	O	O	O
—	—	PUNCT	O	O	O
si	si	SCONJ	O	O	O
toutefois	toutefois	ADV	O	O	O
la	le	DET	O	O	O
planète	planète	NOUN	O	O	O
Mars	mars	PROPN	O	O	O
est	être	AUX	O	O	O
disposée	disposer	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	PRON	O	O	O
entendre	entendre	VERB	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
ignore	ignorer	VERB	O	O	O
trop	trop	ADV	O	O	O
que	que	SCONJ	O	O	O
cette	ce	DET	O	O	O
tentative	tentative	NOUN	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
la	le	DET	O	O	O
première	premier	ADJ	O	O	O
du	de	ADP	O	O	O
genre	genre	NOUN	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
déjà	déjà	ADV	O	O	O
,	,	PUNCT	O	O	O
voilà	voilà	VERB	O	O	O
une	un	DET	O	O	O
dizaine	dizaine	NOUN	O	O	O
d'	de	ADP	O	O	O
années	année	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
savant	savant	NOUN	O	O	O
,	,	PUNCT	O	O	O
professeur	professeur	NOUN	O	O	O
lui	luire	PRON	O	O	O
aussi	aussi	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
Américain	américain	ADJ	O	O	O
cela	celer	PRON	O	O	O
va	aller	VERB	O	O	O
sans	sans	ADP	O	O	O
dire	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
eut	avoir	VERB	O	O	O
l'	le	DET	O	O	O
honneur	honneur	NOUN	O	O	O
d'	de	ADP	O	O	O
établir	établir	VERB	O	O	O
