Le	le	DET	O	O	O
jardin	jardin	NOUN	O	O	O
était	être	AUX	O	O	O
taillé	tailler	VERB	O	O	O
comme	comme	ADP	O	O	O
une	un	DET	O	O	O
belle	bel	ADJ	O	O	O
femme	femme	NOUN	O	O	O
Étendue	étendu	ADJ	O	O	O
et	et	CCONJ	O	O	O
sommeillant	sommeiller	VERB	O	O	O
voluptueusement	voluptueusement	ADV	O	O	O

Et	et	CCONJ	O	O	O
fermant	fermer	VERB	O	O	O
les	le	DET	O	O	O
paupières	paupière	NOUN	O	O	O
aux	à	ADP	O	O	O
cieux	ciel	NOUN	O	O	O
ouverts	ouvert	ADJ	O	O	O
:	:	PUNCT	O	O	O

Les	le	DET	O	O	O
champs	champ	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
azur	azur	NOUN	O	O	O
du	de	ADP	O	O	O
ciel	ciel	NOUN	O	O	O
étaient	être	AUX	O	O	O
rassemblés	rassembler	VERB	O	O	O
correctement	correctement	ADV	O	O	O

Dans	dans	ADP	O	O	O
un	un	DET	O	O	O
cercle	cercle	NOUN	O	O	O
orné	orner	VERB	O	O	O
des	de	ADP	O	O	O
fleurs	fleur	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
lumière	lumière	NOUN	O	O	O
;	;	PUNCT	O	O	O

Les	le	DET	O	O	O
iris	iris	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
rondes	rond	ADJ	O	O	O
étincelles	étincelle	NOUN	O	O	O
de	de	ADP	O	O	O
rosée	rosée	NOUN	O	O	O
,	,	PUNCT	O	O	O
Qui	qui	PRON	O	O	O
pendaient	pendre	VERB	O	O	O
à	à	ADP	O	O	O
leurs	leur	DET	O	O	O
feuilles	feuille	NOUN	O	O	O
azurées	azuré	ADJ	O	O	O
,	,	PUNCT	O	O	O
apparaissaient	apparaître	VERB	O	O	O
Comme	comme	ADP	O	O	O
des	un	DET	O	O	O
étoiles	étoile	NOUN	O	O	O
clignotantes	clignotant	ADJ	O	O	O
qui	qui	PRON	O	O	O
pétillent	pétiller	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
bleu	bleu	NOUN	O	O	O
du	de	ADP	O	O	O
soir	soir	NOUN	O	O	O
.	.	PUNCT	O	O	O

À	à	ADP	O	O	O
vingt	vingt	NUM	O	O	O
-	-	NUM	O	O	O
cinq	cinq	NUM	O	O	O
lieues	lieue	NOUN	O	O	O
de	de	ADP	O	O	O
New	new	PROPN	O	O	O
York	york	PROPN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
centre	centre	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
réseau	réseau	NOUN	O	O	O
de	de	ADP	O	O	O
fils	fils	NOUN	O	O	O
électriques	électrique	ADJ	O	O	O
,	,	PUNCT	O	O	O
apparaît	apparaître	VERB	O	O	O
une	un	DET	O	O	O
habitation	habitation	NOUN	O	O	O
qu'	que	PRON	O	O	O
entourent	entourer	VERB	O	O	O
de	de	DET	O	O	O
profonds	profond	ADJ	O	O	O
jardins	jardin	NOUN	O	O	O
solitaires	solitaire	ADJ	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
façade	façade	NOUN	O	O	O
regarde	regarder	VERB	O	O	O
une	un	DET	O	O	O
riche	riche	ADJ	O	O	O
pelouse	pelouse	NOUN	O	O	O
traversée	traverser	VERB	O	O	O
d'	de	ADP	O	O	O
allées	allée	NOUN	O	O	O
sablées	sablé	ADJ	O	O	O
qui	qui	PRON	O	O	O
conduit	conduire	VERB	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
grand	grand	ADJ	O	O	O
pavillon	pavillon	NOUN	O	O	O
isolé	isolé	ADJ	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
sud	sud	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
ouest	ouest	NOUN	O	O	O
,	,	PUNCT	O	O	O
deux	deux	NUM	O	O	O
longues	long	ADJ	O	O	O
avenues	avenue	NOUN	O	O	O
de	de	ADP	O	O	O
très	très	ADV	O	O	O
vieux	vieux	ADJ	O	O	O
arbres	arbre	NOUN	O	O	O
projettent	projeter	VERB	O	O	O
