Les	le	DET	O	O	O
plus	plus	ADV	O	O	O
ignares	ignare	ADJ	O	O	O
habitants	habitant	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
planète	planète	NOUN	O	O	O
surent	savoir	VERB	O	O	O
enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
vers	vers	ADP	O	O	O
l'	le	DET	O	O	O
an	an	NOUN	O	O	O
2150	2150	NUM	O	O	O
après	après	ADP	O	O	O
Barrabas	barrabas	PROPN	O	O	O
,	,	PUNCT	O	O	O
comment	comment	ADV	O	O	O
il	il	PRON	O	O	O
fallait	falloir	VERB	O	O	O
s'	se	PRON	O	O	O
y	y	PRON	O	O	O
prendre	prendre	VERB	O	O	O
pour	pour	ADP	O	O	O
parvenir	parvenir	VERB	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
bien	bien	ADV	O	O	O
compliqué	compliqué	ADJ	O	O	O
.	.	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
parvenir	parvenir	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
suffisait	suffire	VERB	O	O	O
de	de	ADP	O	O	O
faire	faire	VERB	O	O	O
parler	parler	VERB	O	O	O
de	de	ADP	O	O	O
soi	soi	NOUN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
ceux	celui	PRON	O	O	O
dont	dont	PRON	O	O	O
on	on	PRON	O	O	O
parle	parler	VERB	O	O	O
vont	aller	VERB	O	O	O
honneurs	honneur	NOUN	O	O	O
,	,	PUNCT	O	O	O
gloire	gloir	ADJ	O	O	O
et	et	CCONJ	O	O	O
fortune	fortun	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
s'	se	PRON	O	O	O
aperçut	apercevoir	VERB	O	O	O
aisément	aisément	ADV	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
vingt	vingt	NUM	O	O	O
-	-	PUNCT	O	O	O
deuxième	deuxième	ADJ	O	O	O
siècle	siècle	NOUN	O	O	O
et	et	CCONJ	O	O	O
même	même	ADV	O	O	O
auparavant	auparavant	ADV	O	O	O
—	—	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
très	très	ADV	O	O	O
difficile	difficile	ADJ	O	O	O
de	de	ADP	O	O	O
faire	faire	VERB	O	O	O
parler	parler	VERB	O	O	O
de	de	ADP	O	O	O
soi	soi	NOUN	O	O	O
:	:	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
avait	avoir	VERB	O	O	O
qu'	que	SCONJ	O	O	O
à	à	ADP	O	O	O
être	être	AUX	O	O	O
vainqueur	vainqueur	NOUN	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
mille	mille	NUM	O	O	O
concours	concours	NOUN	O	O	O
,	,	PUNCT	O	O	O
matches	match	NOUN	O	O	O
,	,	PUNCT	O	O	O
records	record	NOUN	O	O	O
et	et	CCONJ	O	O	O
acrobaties	acrobatie	NOUN	O	O	O
diverses	divers	ADJ	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
journaux	journal	NOUN	O	O	O
donnent	donner	VERB	O	O	O
quotidiennement	quotidiennement	ADV	O	O	O
tes	te	NOUN	O	O	O
les	le	DET	O	O	O
femmes	femme	NOUN	O	O	O
l'	le	DET	O	O	O
adoraient	adoraient	NOUN	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
pôle	pôle	NOUN	O	O	O
Nord	nord	ADJ	O	O	O
au	au	ADP	O	O	O
pôle	pôle	NOUN	O	O	O
Sud	sud	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
put	pouvoir	PRON	O	O	O
choisir	choisir	VERB	O	O	O
entre	entrer	ADP	O	O	O
cent	cent	NUM	O	O	O
mille	mille	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
prit	prendre	VERB	O	O	O
la	le	DET	O	O	O
plus	plus	ADV	O	O	O
belle	bel	ADJ	O	O	O
,	,	PUNCT	O	O	O
certes	certes	ADV	O	O	O
pour	pour	ADP	O	O	O
être	être	AUX	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
heureux	heureux	ADJ	O	O	O
des	de	ADP	O	O	O
maris	mari	NOUN	O	O	O
in	in	X	O	O	O
the	the	X	O	O	O
world	world	X	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
aperçut	apercevoir	VERB	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
quelques	quelque	DET	O	O	O
mois	mois	NOUN	O	O	O
de	de	ADP	O	O	O
délices	délice	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
sa	son	DET	O	O	O
femme	femme	NOUN	O	O	O
avait	avoir	AUX	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
aussi	aussi	ADV	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
coeur	coeur	NOUN	O	O	O
innombrable	innombrable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Avec	avec	ADP	O	O	O
quel	quel	DET	O	O	O
entrain	entrain	NOUN	O	O	O
elle	lui	PRON	O	O	O
se	se	PRON	O	O	O
mettait	mettre	VERB	O	O	O
à	à	ADP	O	O	O
le	le	DET	O	O	O
tromper	tromper	NOUN	O	O	O
!	!	PUNCT	O	O	O

Il	il	PRON	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
affligea	affliger	VERB	O	O	O
d'	de	ADP	O	O	O
abord	abord	ADV	O	O	O
,	,	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
consola	consoler	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
même	même	ADV	O	O	O
se	se	PRON	O	O	O
félicita	féliciter	VERB	O	O	O
:	:	PUNCT	O	O	O
Le	le	DET	O	O	O
plus	plus	ADV	O	O	O
grand	grand	ADJ	O	O	O
Sganarelle	sganarelle	PROPN	O	O	O
in	in	X	O	O	O
the	the	X	O	O	O
world	world	X	O	O	O
:	:	PUNCT	O	O	O
était	être	AUX	O	O	O
-	-	PUNCT	O	O	O
ce	ce	DET	O	O	O
un	un	DET	O	O	O
titre	titre	NOUN	O	O	O
à	à	ADP	O	O	O
dédaigner	dédaigner	VERB	O	O	O
?	?	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	VERB	O	O	O
pour	pour	ADP	O	O	O
le	le	DET	O	O	O
coup	coup	NOUN	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
parla	parler	PRON	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
triomphe	triomphe	NOUN	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
tant	tant	ADV	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
conféra	conférer	VERB	O	O	O
un	un	DET	O	O	O
tel	tel	ADJ	O	O	O
prestige	prestige	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
illumina	illuminer	PROPN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
telle	tel	ADJ	O	O	O
auréole	auréole	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
douta	douter	VERB	O	O	O
plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
entrer	entrer	VERB	O	O	O
un	un	DET	O	O	O
jour	jour	NOUN	O	O	O
au	au	ADP	O	O	O
Panthéon	panthéon	PROPN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
porte	porte	NOUN	O	O	O
en	en	PRON	O	O	O
était	être	AUX	O	O	O
assez	assez	ADV	O	O	O
haute	haute	VERB	O	O	O
.	.	PUNCT	O	O	O

Jean	jean	PROPN	O	O	O
-	-	PUNCT	O	O	O
Pierre	pierre	PROPN	O	O	O
-	-	PUNCT	O	O	O
Paul	paul	PROPN	O	O	O
comprit	comprit	ADJ	O	O	O
cela	celer	PRON	O	O	O
dès	dès	ADP	O	O	O
son	son	DET	O	O	O
jeune	jeune	ADJ	O	O	O
âge	âge	NOUN	O	O	O
.	.	PUNCT	O	O	O

Aussi	aussi	ADV	O	O	O
résolut	résoudre	VERB	O	O	O
-	-	PUNCT	O	O	O
