Un	un	DET	O	O	O
rude	rude	ADJ	O	O	O
savant	savant	NOUN	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
de	de	ADP	O	O	O
même	même	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
docteur	docteur	NOUN	O	O	O
Yvan	yvan	PROPN	O	O	O
Péterson	péterson	PROPN	O	O	O
,	,	PUNCT	O	O	O
des	de	ADP	O	O	O
deux	deux	NUM	O	O	O
facultés	faculté	NOUN	O	O	O
de	de	ADP	O	O	O
Moscou	moscou	PROPN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
NewYork	newyork	PROPN	O	O	O
!	!	PUNCT	O	O	O

Astronomie	astronomie	NOUN	O	O	O
,	,	PUNCT	O	O	O
médecine	médecine	NOUN	O	O	O
,	,	PUNCT	O	O	O
chimie	chimie	NOUN	O	O	O
,	,	PUNCT	O	O	O
géométrie	géométrie	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
savait	savoir	VERB	O	O	O
tout	tout	PRON	O	O	O
et	et	CCONJ	O	O	O
particulièrement	particulièrement	ADV	O	O	O
le	le	DET	O	O	O
reste	reste	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
l'	le	DET	O	O	O
essentiel	essentiel	ADJ	O	O	O
.	.	PUNCT	O	O	O

Entendons	entendre	VERB	O	O	O
,	,	PUNCT	O	O	O
s	s	SCONJ	O	O	O
~	~	PUNCT	O	O	O
il	il	PRON	O	O	O
vous	vous	PRON	O	O	O
plaît	plaire	VERB	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
reste	reste	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
art	art	NOUN	O	O	O
précieux	précieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
fécond	fécond	ADJ	O	O	O
et	et	CCONJ	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
fait	fait	NOUN	O	O	O
divin	divin	ADJ	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
n	ne	VERB	O	O	O
-	-	VERB	O	O	O
cher	cher	ADJ	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
y	y	PRON	O	O	O
excellait	exceller	VERB	O	O	O
comme	comme	ADP	O	O	O
pas	pas	ADV	O	O	O
un~	un~	NOUN	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
époque	époque	NOUN	O	O	O
cependant	cependant	ADV	O	O	O
où	où	PRON	O	O	O
ce	ce	DET	O	O	O
métier	métier	NOUN	O	O	O
est	être	AUX	O	O	O
commun	commun	ADJ	O	O	O
de	de	ADP	O	O	O
vivre	vivre	VERB	O	O	O
aux	à	ADP	O	O	O
dépens	dépens	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
bêtise	bêtise	NOUN	O	O	O
humaine	humain	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
où	où	PRON	O	O	O
tant	tant	ADV	O	O	O
de	de	ADP	O	O	O
gens	gens	NOUN	O	O	O
n'	ne	ADV	O	O	O
ont	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
d'	de	DET	O	O	O
autre	autre	ADJ	O	O	O
ferme	ferme	NOUN	O	O	O
en	en	ADP	O	O	O
Beauce	beauce	PROPN	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
stupidité	stupidité	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
contemporains	contemporain	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
lui	luire	PRON	O	O	O
était	être	AUX	O	O	O
certainement	certainement	ADV	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
plus	plus	ADV	O	O	O
habiles	habile	ADJ	O	O	O
cultivateurs	cultivateur	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
genre	genre	NOUN	O	O	O
de	de	ADP	O	O	O
domaine	domaine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
sa	son	DET	O	O	O
femme	femme	NOUN	O	O	O
?	?	PUNCT	O	O	O

fort	fort	ADV	O	O	O
agréable	agréable	ADJ	O	O	O
à	à	ADP	O	O	O
voir	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
foi	foi	NOUN	O	O	O
!	!	PUNCT	O	O	O

madame	monsieur	NOUN	O	O	O
Yvan	yvan	PROPN	O	O	O
Peterson	peterson	PROPN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
Autrichienne	autrichien	NOUN	O	O	O
aux	à	ADP	O	O	O
yeux	oeil	NOUN	O	O	O
et	et	CCONJ	O	O	O
aux	à	ADP	O	O	O
cheveux	cheveu	NOUN	O	O	O
noirs	noir	ADJ	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
des	un	DET	O	O	O
dents	dent	NOUN	O	O	O
superbes	superbe	ADJ	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
air	air	NOUN	O	O	O
déluré	déluré	ADJ	O	O	O
tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
fait	fait	NOUN	O	O	O
avenant	avenant	ADJ	O	O	O
.	.	PUNCT	O	O	O

Aimait	aimer	VERB	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
son	son	DET	O	O	O
mari	mari	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Comment	comment	ADV	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
vous	vous	PRON	O	O	O
qui	qui	PRON	O	O	O
me	me	PRON	O	O	O
faites	faire	VERB	O	O	O
cette	ce	DET	O	O	O
bête	bête	NOUN	O	O	O
de	de	ADP	O	O	O
question	question	NOUN	O	O	O
-	-	PUNCT	O	O	O
là	là	ADV	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Certainement	certainement	ADV	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
l'	le	PRON	O	O	O
aimait	aimer	VERB	O	O	O
!	!	PUNCT	O	O	O

Ces	ce	DET	O	O	O
charlatans	charlatan	NOUN	O	O	O
ont	avoir	AUX	O	O	O
toujours	toujours	ADV	O	O	O
eu	avoir	VERB	O	O	O
pour	pour	ADP	O	O	O
eux	lui	PRON	O	O	O
les	le	DET	O	O	O
femmes	femme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
gens	gens	NOUN	O	O	O
plus	plus	ADV	O	O	O
adorés	adorer	VERB	O	O	O
dans	dans	ADP	O	O	O
leur	son	DET	O	O	O
ménage	ménage	NOUN	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
dentistes	dentiste	NOUN	O	O	O
.	.	PUNCT	O	O	O
