Elle	lui	PRON	O	O	O
était	être	AUX	O	O	O
superbe	superbe	ADJ	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
sa	son	DET	O	O	O
caisse	caisse	NOUN	O	O	O
ouvragée	ouvrager	VERB	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
son	son	DET	O	O	O
large	large	ADJ	O	O	O
cadran	cadran	NOUN	O	O	O
où	où	PRON	O	O	O
les	le	DET	O	O	O
heures	heure	NOUN	O	O	O
se	se	PRON	O	O	O
détachaient	détacher	VERB	O	O	O
en	en	ADP	O	O	O
chiffres	chiffre	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
émail	émail	NOUN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
son	son	DET	O	O	O
balancier	balancier	NOUN	O	O	O
de	de	ADP	O	O	O
cuivre	cuivre	NOUN	O	O	O
brillant	brillant	ADJ	O	O	O
comme	comme	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
or	or	NOUN	O	O	O
,	,	PUNCT	O	O	O
passant	passer	VERB	O	O	O
et	et	CCONJ	O	O	O
repassant	repasser	VERB	O	O	O
devant	devant	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ouverture	ouverture	NOUN	O	O	O
garnie	garnir	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
disque	disque	NOUN	O	O	O
de	de	ADP	O	O	O
verre	verre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tous	tout	ADJ	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
apercevaient	apercevoir	VERB	O	O	O
à	à	ADP	O	O	O
travers	travers	NOUN	O	O	O
la	le	DET	O	O	O
vitrine	vitrine	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
horloger	horloger	NOUN	O	O	O
Pierrot	pierrot	PROPN	O	O	O
tombaient	tomber	VERB	O	O	O
en	en	ADP	O	O	O
arrêt	arrêt	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
formaît	formaît	VERB	O	O	O
des	un	DET	O	O	O
rassemblements	rassemblement	NOUN	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
porte	porte	NOUN	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
horloger	horloger	NOUN	O	O	O
Pierrot	pierrot	PROPN	O	O	O
était	être	AUX	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
encore	encore	ADV	O	O	O
jeune	jeune	ADJ	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
trente	trente	NUM	O	O	O
ans	an	NOUN	O	O	O
,	,	PUNCT	O	O	O
pourtant	pourtant	ADV	O	O	O
triste	triste	ADJ	O	O	O
et	et	CCONJ	O	O	O
peu	peu	ADV	O	O	O
causeur	causeur	NOUN	O	O	O
.	.	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	PUNCT	O	O	O
aussi	aussi	ADV	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
avait	avoir	VERB	O	O	O
une	un	DET	O	O	O
grande	grand	ADJ	O	O	O
douleur	douleur	NOUN	O	O	O
dans	dans	ADP	O	O	O
