AU	au	NOUN	O	O	O
-	-	PUNCT	O	O	O

DESSUS	dessus	NOUN	O	O	O
DE	de	ADP	O	O	O
L'	le	DET	O	O	O
ATLANTIQUE	atlantique	NOUN	O	O	O
I	i	ADJ	O	O	O
UNE	un	DET	O	O	O
LETTRE	lettre	NOUN	O	O	O
INATTENDUE	inattendu	VERB	O	O	O

.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
8	8	NUM	O	O	O
octobre	octobre	NOUN	O	O	O
1881	1881	NUM	O	O	O
,	,	PUNCT	O	O	O
trois	trois	NUM	O	O	O
personnes	personne	NOUN	O	O	O
causaient	causer	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
cabinet	cabinet	NOUN	O	O	O
du	de	ADP	O	O	O
directeur	directeur	NOUN	O	O	O
du	de	ADP	O	O	O
journal	journal	NOUN	O	O	O
the	the	X	O	O	O
New	new	X	O	O	O
-	-	X	O	O	O
York	york	X	O	O	O
Herald	herald	X	O	O	O
,	,	PUNCT	O	O	O
221	221	NUM	O	O	O
,	,	PUNCT	O	O	O
Broadway	broadway	X	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
New	new	PROPN	O	O	O
-	-	PROPN	O	O	O
York	york	PROPN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
jour	jour	NOUN	O	O	O
tombait	tomber	VERB	O	O	O
;	;	PUNCT	O	O	O

il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
un	un	DET	O	O	O
temps	temps	NOUN	O	O	O
exécrable	exécrable	ADJ	O	O	O
,	,	PUNCT	O	O	O
triste	triste	ADJ	O	O	O
,	,	PUNCT	O	O	O
brumeux	brumeux	ADJ	O	O	O
surtout	surtout	ADV	O	O	O
,	,	PUNCT	O	O	O
toute	tout	ADJ	O	O	O
la	le	DET	O	O	O
journée	journée	NOUN	O	O	O
;	;	PUNCT	O	O	O

et	et	CCONJ	O	O	O
cette	ce	DET	O	O	O
monotonie	monotonie	NOUN	O	O	O
semblait	sembler	VERB	O	O	O
avoir	avoir	AUX	O	O	O
envahi	envahir	VERB	O	O	O
l'	le	DET	O	O	O
esprit	esprit	NOUN	O	O	O
des	de	ADP	O	O	O
trois	trois	NUM	O	O	O
causeurs	causeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
presque	presque	ADV	O	O	O
invisibles	invisible	ADJ	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
pénombre	pénombre	NOUN	O	O	O
où	où	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
plongé	plonger	VERB	O	O	O
le	le	DET	O	O	O
salon	salon	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ces	ce	DET	O	O	O
trois	trois	NUM	O	O	O
personnes	personne	NOUN	O	O	O
étaient	être	AUX	O	O	O
:	:	PUNCT	O	O	O
d'	de	ADP	O	O	O
abord	abord	NOUN	O	O	O
le	le	DET	O	O	O
