Entre	entrer	ADP	O	O	O
les	le	DET	O	O	O
amis	ami	NOUN	O	O	O
de	de	ADP	O	O	O
jeunesse	jeunesse	NOUN	O	O	O
dont	dont	PRON	O	O	O
le	le	DET	O	O	O
souvenir	souvenir	NOUN	O	O	O
m'	me	PRON	O	O	O
était	être	AUX	O	O	O
toujours	toujours	ADV	O	O	O
resté	rester	VERB	O	O	O
cher	cher	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
en	en	PRON	O	O	O
était	être	VERB	O	O	O
un	un	PRON	O	O	O
auquel	auquel	PRON	O	O	O
j'	je	PRON	O	O	O
avais	avoir	AUX	O	O	O
conservé	conserver	VERB	O	O	O
une	un	DET	O	O	O
sympathie	sympathie	NOUN	O	O	O
toute	toute	ADV	O	O	O
particulière	particulier	ADJ	O	O	O
;	;	PUNCT	O	O	O

nous	nous	PRON	O	O	O
avions	avoir	AUX	O	O	O
passé	passer	VERB	O	O	O
deux	deux	NUM	O	O	O
ans	an	NOUN	O	O	O
côte	côte	NOUN	O	O	O
à	à	ADP	O	O	O
côte	côte	NOUN	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
bancs	banc	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
école	école	NOUN	O	O	O
,	,	PUNCT	O	O	O
mettant	mettre	VERB	O	O	O
en	en	ADP	O	O	O
commun	commun	NOUN	O	O	O
nos	notre	DET	O	O	O
espérances	espérance	NOUN	O	O	O
,	,	PUNCT	O	O	O
notre	notre	DET	O	O	O
seul	seul	ADJ	O	O	O
patrimoine	patrimoine	NOUN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
,	,	PUNCT	O	O	O
orphelins	orphelin	ADJ	O	O	O
tous	tout	ADJ	O	O	O
deux	deux	PRON	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
n'	ne	ADV	O	O	O
avions	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
richesses	richesse	NOUN	O	O	O
que	que	SCONJ	O	O	O
celles	celui	PRON	O	O	O
que	que	PRON	O	O	O
créait	créer	VERB	O	O	O
notre	notre	DET	O	O	O
imagination	imagination	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
serait	être	AUX	O	O	O
fort	fort	ADV	O	O	O
embarrassant	embarrassant	ADJ	O	O	O
d'	de	ADP	O	O	O
