L'	le	DET	O	O	O
ARBRE	arbre	PROPN	B-NOV	O	O
ANTHROPOPHAGE	anthropophage	NOUN	I-NOV	O	O
A	a	NOUN	O	O	O
mi	mi	NOUN	O	O	O
-	-	PUNCT	O	O	O
chemin	chemin	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
île	île	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Réunion	réunion	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
côte	côte	PROPN	O	O	O
orientale	oriental	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Afrique	afrique	PROPN	O	O	O
centrale	central	ADJ	O	O	O
s'	se	PRON	O	O	O
étend	étendre	VERB	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
une	un	DET	O	O	O
longueur	longueur	NOUN	O	O	O
de	de	ADP	O	O	O
132	132	NUM	O	O	O
myriamètres	myriamètre	NOUN	O	O	O
du	de	ADP	O	O	O
nord	nord	NOUN	O	O	O
-	-	PUNCT	O	O	O
est	être	AUX	O	O	O
au	au	ADP	O	O	O
sudouest	sudouest	NOUN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
largeur	largeur	NOUN	O	O	O
très	très	ADV	O	O	O
-	-	PUNCT	O	O	O
variable	variable	ADJ	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
qui	qui	PRON	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
sa	son	DET	O	O	O
plus	plus	ADV	O	O	O
grande	grand	ADJ	O	O	O
massée	massée	NOUN	O	O	O
,	,	PUNCT	O	O	O
n'	ne	ADV	O	O	O
a	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
moins	moins	ADV	O	O	O
de	de	ADP	O	O	O
54	54	NUM	O	O	O
myriamètres	myriamètre	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
est	être	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
ouest	ouest	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
grande	grand	ADJ	O	O	O
île	île	NOUN	O	O	O
de	de	ADP	O	O	O
Madagascar	madagascar	PROPN	O	O	O
,	,	PUNCT	O	O	O
nommée	nommer	VERB	O	O	O
en	en	ADP	O	O	O
langage	langage	NOUN	O	O	O
ma	mon	DET	O	O	O
-	-	PUNCT	O	O	O
décassé	décasser	VERB	O	O	O
Hiera	hiera	PROPN	O	O	O
Bé	bé	PROPN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
veut	vouloir	VERB	O	O	O
dire	dire	VERB	O	O	O
«	«	VERB	O	O	O
la	le	DET	O	O	O
grande	grand	ADJ	O	O	O
terre	terre	NOUN	O	O	O
»	»	PUNCT	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	VERB	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
Bornéo	bornéo	PROPN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
Grande	grande	PROPN	O	O	O
-	-	PUNCT	O	O	O
Bretagne	bretagne	PROPN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
plus	plus	ADV	O	O	O
vaste	vaste	ADJ	O	O	O
île	île	NOUN	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
.	.	PUNCT	O	O	O

Vue	vue	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
mer	mer	PROPN	O	O	O
,	,	PUNCT	O	O	O
cette	ce	DET	O	O	O
île	île	NOUN	O	O	O
magnifique	magnifique	ADJ	O	O	O
offre	offrir	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
oeil	oeil	NOUN	O	O	O
de	de	ADP	O	O	O
celui	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
arrive	arriver	VERB	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
pleine	pleine	NOUN	O	O	O
mer	mer	ADJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
bord	bord	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
navire	navire	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
vaste	vaste	NOUN	O	O	O
amphithéâtre	amphithéâtr	ADJ	O	O	O
de	de	ADP	O	O	O
montagnes	montagne	NOUN	O	O	O
superposées	superposer	VERB	O	O	O
,	,	PUNCT	O	O	O
formant	former	VERB	O	O	O
des	un	DET	O	O	O
échelons	échelon	NOUN	O	O	O
de	de	ADP	O	O	O
verdure	verdure	NOUN	O	O	O
qui	qui	PRON	O	O	O
varient	varier	VERB	O	O	O
depuis	depuis	ADP	O	O	O
le	le	DET	O	O	O
vert	vert	NOUN	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
vif	vif	NOUN	O	O	O
jusqu'	jusque	ADP	O	O	O
aux	à	ADP	O	O	O
teintes	teindre	ADJ	O	O	O
azurées	azurée	NOUN	O	O	O
des	de	ADP	O	O	O
pics	pic	NOUN	O	O	O
ardus	ardu	VERB	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
confondent	confondre	VERB	O	O	O
avec	avec	ADP	O	O	O
le	le	DET	O	O	O
bleu	bleu	NOUN	O	O	O
foncé	foncer	VERB	O	O	O
du	de	ADP	O	O	O
ciel	ciel	NOUN	O	O	O
.	.	PUNCT	O	O	O

Madagascar	madagascar	PRON	O	O	O
serait	être	AUX	O	O	O
une	un	PRON	O	O	O
des	de	ADP	O	O	O
possessions	possession	NOUN	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
importantes	important	ADJ	O	O	O
que	que	SCONJ	O	O	O
puisse	pouvoir	VERB	O	O	O
envier	envier	VERB	O	O	O
une	un	DET	O	O	O
grande	grand	ADJ	O	O	O
puissance	puissance	NOUN	O	O	O
maritime	maritime	ADJ	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
cette	ce	DET	O	O	O
île	île	AUX	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
contre	contre	ADP	O	O	O
elle	lui	PRON	O	O	O
le	le	DET	O	O	O
climat	climat	NOUN	O	O	O
meurtrier	meurtrier	ADJ	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
